file,file_size_bytes,is_binary,encoding,encoding_confidence,line_ending,line_count,extension,mime_type,has_bom,last_modified
Open3D/.clang-format,178,False,ascii,1.0,LF,9,,,False,2026-06-12T15:44:00.325886+00:00
Open3D/.codacy.yml,36,False,ascii,1.0,LF,3,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.dockerignore,110,False,ascii,1.0,LF,10,,,False,2026-06-12T15:44:00.325886+00:00
Open3D/.gitattributes,40,False,ascii,1.0,LF,1,,,False,2026-06-12T15:44:00.325886+00:00
Open3D/.gitignore,1795,False,ascii,1.0,LF,93,,,False,2026-06-12T15:44:00.325886+00:00
Open3D/.style.yapf,32,False,ascii,1.0,LF,2,.yapf,,False,2026-06-12T15:44:00.325886+00:00
Open3D/AGENTS.md,4718,False,ascii,1.0,LF,92,.md,text/markdown,False,2026-06-12T15:44:00.363277+00:00
Open3D/CHANGELOG.md,8855,False,utf-8,0.8022,LF,126,.md,text/markdown,False,2026-06-12T15:44:00.363277+00:00
Open3D/CMakeLists.txt,28813,False,ascii,1.0,LF,616,.txt,text/plain,False,2026-06-12T15:44:00.363277+00:00
Open3D/LICENSE,1139,False,ascii,1.0,LF,24,,,False,2026-06-12T15:44:00.363277+00:00
Open3D/README.md,6279,False,ascii,1.0,LF,143,.md,text/markdown,False,2026-06-12T15:44:00.363277+00:00
Open3D/SECURITY.md,405,False,ascii,1.0,LF,5,.md,text/markdown,False,2026-06-12T15:44:00.363277+00:00
Open3D/.github/config.yml,404,False,ascii,1.0,LF,11,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/copilot-instructions.md,4718,False,ascii,1.0,LF,92,.md,text/markdown,False,2026-06-12T15:44:00.363277+00:00
Open3D/.github/pull_request_template.md,1483,False,ascii,1.0,LF,34,.md,text/markdown,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/ISSUE_TEMPLATE/0-build-issue-report.yml,3468,False,ascii,1.0,LF,105,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/ISSUE_TEMPLATE/1-bug-report.yml,5278,False,ascii,1.0,LF,142,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/ISSUE_TEMPLATE/2-questions.yml,1079,False,ascii,1.0,LF,26,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/ISSUE_TEMPLATE/3-feature-request.yml,1438,False,ascii,1.0,LF,35,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/ISSUE_TEMPLATE/config.yml,315,False,ascii,1.0,LF,7,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/README.md,7765,False,ascii,1.0,LF,194,.md,text/markdown,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/clean-gcloud-profiles.yml,1842,False,ascii,1.0,LF,52,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/documentation.yml,2127,False,ascii,1.0,LF,65,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/gcs.lifecycle.json,216,False,ascii,1.0,LF,16,.json,application/json,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/macos.yml,9609,False,ascii,1.0,LF,279,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/style.yml,789,False,ascii,1.0,LF,33,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/ubuntu-cuda.yml,6892,False,ascii,1.0,LF,189,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/ubuntu-openblas.yml,2907,False,utf-8,0.8059,LF,98,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/ubuntu-sycl.yml,2721,False,ascii,1.0,LF,88,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/ubuntu-wheel.yml,7522,False,ascii,1.0,LF,194,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/ubuntu.yml,3689,False,ascii,1.0,LF,88,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/update_release.sh,1135,False,ascii,1.0,LF,27,.sh,text/x-sh,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/vtk_packages.yml,3258,False,ascii,1.0,LF,116,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/webrtc.yml,5620,False,ascii,1.0,LF,175,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/.github/workflows/windows.yml,18193,False,ascii,1.0,LF,451,.yml,application/yaml,False,2026-06-12T15:44:00.325886+00:00
Open3D/3rdparty/README.md,9699,False,ascii,1.0,LF,192,.md,text/markdown,False,2026-06-12T15:44:00.325886+00:00
Open3D/3rdparty/README_SYCL.md,4560,False,ascii,1.0,LF,117,.md,text/markdown,False,2026-06-12T15:44:00.325886+00:00
Open3D/3rdparty/find_dependencies.cmake,80398,False,ascii,1.0,LF,1693,.cmake,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/assimp/0001-fix-usd-AddProperty-aiString-pointer.patch,444,False,ascii,1.0,LF,11,.patch,text/x-diff,False,2026-06-12T15:44:00.325886+00:00
Open3D/3rdparty/assimp/0002-fix-usd-embedded-texture-mwidth-bytes.patch,843,False,utf-7,0.95,LF,13,.patch,text/x-diff,False,2026-06-12T15:44:00.325886+00:00
Open3D/3rdparty/assimp/0003-fix-draco-cmake-intelllvm-cxx-flags.patch,1477,False,ascii,1.0,LF,39,.patch,text/x-diff,False,2026-06-12T15:44:00.325886+00:00
Open3D/3rdparty/assimp/LICENSE,3791,False,ascii,1.0,LF,78,,,False,2026-06-12T15:44:00.325886+00:00
Open3D/3rdparty/assimp/assimp.cmake,3379,False,ascii,1.0,LF,78,.cmake,,False,2026-06-12T15:44:00.325886+00:00
Open3D/3rdparty/azure_kinect/LICENSE,1094,False,ascii,1.0,LF,21,,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/azure_kinect/azure_kinect.cmake,2204,False,ascii,1.0,LF,59,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/benchmark/LICENSE,11358,False,ascii,1.0,LF,202,,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/benchmark/benchmark.cmake,435,False,ascii,1.0,LF,12,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/benchmark/MakeAvailable/CMakeLists.txt,1226,False,ascii,1.0,LF,31,.txt,text/plain,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/boringssl/LICENSE,12517,False,ascii,1.0,LF,251,,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/boringssl/boringssl.cmake,3285,False,ascii,1.0,LF,70,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/boringssl/build_boringssl.ps1,2494,False,ascii,1.0,LF,62,.ps1,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/boringssl/build_boringssl.sh,1726,False,ascii,1.0,LF,60,.sh,text/x-sh,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/civetweb/LICENSE,10022,False,utf-8,0.8006,LF,248,,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/civetweb/civetweb.cmake,1449,False,ascii,1.0,LF,32,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/clang-format/clang-foramt@10.rb,4162,False,ascii,1.0,LF,100,.rb,application/x-ruby,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/clang-format/clang-format@5.rb,3980,False,ascii,1.0,LF,101,.rb,application/x-ruby,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/cmake/FindImGui.cmake,674,False,ascii,1.0,LF,19,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/cmake/FindLAPACKE.cmake,16224,False,ascii,1.0,LF,421,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/cmake/FindOSMesa.cmake,1281,False,ascii,1.0,LF,46,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/cmake/FindPytorch.cmake,7959,False,ascii,1.0,LF,170,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/cmake/FindTBB.cmake,667,False,ascii,1.0,LF,21,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/cmake/FindTensorflow.cmake,3141,False,ascii,1.0,LF,81,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/cub/LICENSE,1578,False,ascii,1.0,LF,24,,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/cub/cub.cmake,485,False,ascii,1.0,LF,16,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/curl/LICENSE,1088,False,ascii,1.0,LF,22,,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/curl/curl.cmake,2067,False,ascii,1.0,LF,62,.cmake,,False,2026-06-12T15:44:00.330040+00:00
Open3D/3rdparty/cutlass/LICENSE,1518,False,ascii,1.0,LF,23,,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/cutlass/cutlass.cmake,510,False,ascii,1.0,LF,16,.cmake,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/dirent/LICENSE,1083,False,ascii,1.0,LF,21,,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/dirent/dirent/dirent.h,21712,False,ascii,1.0,LF,917,.h,text/x-chdr,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/eigen/LICENSE,779,False,ascii,1.0,LF,18,,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/eigen/eigen.cmake,634,False,ascii,1.0,LF,17,.cmake,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/embree/LICENSE,11358,False,ascii,1.0,LF,202,,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/embree/embree.cmake,5452,False,ascii,1.0,LF,112,.cmake,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/filament/LICENSE,11358,False,ascii,1.0,LF,202,,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/filament/filament_build.cmake,2504,False,ascii,1.0,LF,80,.cmake,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/filament/filament_download.cmake,3538,False,ascii,1.0,LF,75,.cmake,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/fmt/LICENSE,1408,False,ascii,1.0,LF,27,,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/fmt/fmt.cmake,1457,False,ascii,1.0,LF,37,.cmake,,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/glew/CMakeLists.txt,1224,False,ascii,1.0,LF,48,.txt,text/plain,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/glew/LICENSE.txt,3797,False,ascii,1.0,LF,73,.txt,text/plain,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/glew/README.md,9115,False,ascii,1.0,LF,258,.md,text/markdown,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/glew/include/GL/eglew.h,132179,False,ascii,1.0,LF,1695,.h,text/x-chdr,False,2026-06-12T15:44:00.334195+00:00
Open3D/3rdparty/glew/include/GL/glew.h,1335182,False,ascii,1.0,LF,1503,.h,text/x-chdr,False,2026-06-12T15:44:00.338349+00:00
Open3D/3rdparty/glew/include/GL/glxew.h,75754,False,ascii,1.0,LF,1651,.h,text/x-chdr,False,2026-06-12T15:44:00.338349+00:00
Open3D/3rdparty/glew/include/GL/wglew.h,64107,False,ascii,1.0,LF,1468,.h,text/x-chdr,False,2026-06-12T15:44:00.338349+00:00
Open3D/3rdparty/glew/src/glew.c,1401900,False,ascii,1.0,LF,1335,.c,text/x-csrc,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/glew/src/glewinfo.c,794403,False,ascii,1.0,LF,1548,.c,text/x-csrc,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/glew/src/visualinfo.c,40229,False,ascii,1.0,LF,1287,.c,text/x-csrc,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/glfw/glfw.cmake,896,False,ascii,1.0,LF,25,.cmake,,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/googletest/LICENSE,1475,False,ascii,1.0,LF,28,,,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/googletest/googletest.cmake,545,False,ascii,1.0,LF,16,.cmake,,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/imgui/LICENSE,1083,False,ascii,1.0,LF,21,,,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/imgui/imgui.cmake,491,False,ascii,1.0,LF,16,.cmake,,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/ipp/LICENSE,11358,False,ascii,1.0,LF,202,,,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/ipp/ipp.cmake,3334,False,ascii,1.0,LF,72,.cmake,,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/jsoncpp/0001-optional-CXX11-ABI-and-MSVC-runtime.patch,3724,False,utf-7,0.95,LF,89,.patch,text/x-diff,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/jsoncpp/LICENSE,2714,False,ascii,1.0,LF,55,,,False,2026-06-12T15:44:00.342504+00:00
Open3D/3rdparty/jsoncpp/jsoncpp.cmake,1284,False,ascii,1.0,LF,31,.cmake,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/libjpeg-turbo/LICENSE,5213,False,utf-8,0.8004,LF,132,,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/libjpeg-turbo/libjpeg-turbo.cmake,2719,False,ascii,1.0,LF,81,.cmake,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/liblzf/CMakeLists.txt,234,False,ascii,1.0,LF,6,.txt,text/plain,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/liblzf/LICENSE,1437,False,ascii,1.0,LF,27,,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/liblzf/liblzf/lzf.h,4482,False,ascii,1.0,LF,108,.h,text/x-chdr,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/liblzf/liblzf/lzfP.h,5937,False,ascii,1.0,LF,190,.h,text/x-chdr,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/liblzf/liblzf/lzf_c.c,9139,False,ascii,1.0,LF,299,.c,text/x-csrc,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/liblzf/liblzf/lzf_d.c,6215,False,ascii,1.0,LF,193,.c,text/x-csrc,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/libpng/LICENSE,5128,False,ascii,1.0,CRLF,133,,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/libpng/libpng.cmake,1305,False,ascii,1.0,LF,34,.cmake,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/librealsense/LICENSE,11352,False,ascii,1.0,LF,202,,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/librealsense/apply_patch.sh,892,False,ascii,1.0,LF,29,.sh,text/x-sh,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/librealsense/fix-cudacrt.patch,1013,False,ascii,1.0,LF,20,.patch,text/x-diff,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/librealsense/fix-include-chrono.patch,251,False,ascii,1.0,LF,12,.patch,text/x-diff,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/librealsense/fix_mac_apple_silicon_build.patch,2188,False,ascii,1.0,LF,44,.patch,text/x-diff,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/librealsense/librealsense.cmake,5536,False,ascii,1.0,LF,117,.cmake,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/librealsense/libusb-CMakeLists.txt,2755,False,ascii,1.0,LF,109,.txt,text/plain,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/mkl/LICENSE,15591,False,utf-8,0.802,LF,274,,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/mkl/mkl.cmake,4499,False,ascii,1.0,LF,87,.cmake,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/mkl/tbb.cmake,1822,False,ascii,1.0,LF,41,.cmake,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/msgpack/LICENSE,1338,False,ascii,1.0,LF,23,,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/msgpack/msgpack_build.cmake,623,False,ascii,1.0,LF,17,.cmake,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/nanoflann/LICENSE,1482,False,ascii,1.0,LF,29,,,False,2026-06-12T15:44:00.346659+00:00
Open3D/3rdparty/nanoflann/nanoflann.cmake,533,False,ascii,1.0,LF,16,.cmake,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/openblas/LICENSE,3155,False,ascii,1.0,LF,63,,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/openblas/openblas.cmake,1156,False,ascii,1.0,LF,30,.cmake,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/possionrecon/LICENSE,1076,False,ascii,1.0,LF,22,,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/possionrecon/possionrecon.cmake,664,False,ascii,1.0,LF,17,.cmake,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/pybind11/LICENSE,1684,False,ascii,1.0,LF,29,,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/pybind11/pybind11.cmake,349,False,ascii,1.0,LF,11,.cmake,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/qhull/LICENSE,1720,False,ascii,1.0,LF,39,,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/qhull/qhull.cmake,429,False,ascii,1.0,LF,14,.cmake,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/rply/CMakeLists.txt,207,False,ascii,1.0,LF,6,.txt,text/plain,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/rply/LICENSE,1078,False,Windows-1252,0.0904,LF,20,,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/rply/rply/rply.c,54941,False,ascii,1.0,LF,1593,.c,text/x-csrc,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/rply/rply/rply.h,15730,False,ascii,1.0,LF,376,.h,text/x-chdr,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/rply/rply/etc/convert.c,5168,False,ascii,1.0,LF,130,.c,text/x-csrc,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/rply/rply/etc/dump.c,1282,False,ascii,1.0,LF,44,.c,text/x-csrc,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/rply/rply/etc/input.ply,267,False,ascii,1.0,LF,16,.ply,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/rply/rply/etc/sconvert.c,2496,False,ascii,1.0,LF,64,.c,text/x-csrc,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/rply/rply/manual/manual.html,35161,False,ascii,1.0,LF,1056,.html,text/html,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/rply/rply/manual/reference.css,950,False,ascii,1.0,LF,54,.css,text/css,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/stdgpu/LICENSE,10174,False,ascii,1.0,LF,177,,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/stdgpu/fix-thrust-is-proxy-reference.patch,1062,False,ascii,1.0,LF,25,.patch,text/x-diff,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/stdgpu/stdgpu.cmake,2284,False,ascii,1.0,LF,52,.cmake,,False,2026-06-12T15:44:00.350813+00:00
Open3D/3rdparty/tinyfiledialogs/CMakeLists.txt,815,False,ascii,1.0,LF,24,.txt,text/plain,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/tinyfiledialogs/LICENSE,821,False,ascii,1.0,LF,17,,,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/tinyfiledialogs/include/tinyfiledialogs/tinyfiledialogs.c,149954,False,ascii,1.0,CRLF,2606,.c,text/x-csrc,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/tinyfiledialogs/include/tinyfiledialogs/tinyfiledialogs.h,12112,False,ascii,1.0,CRLF,298,.h,text/x-chdr,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/tinygltf/LICENSE,1112,False,utf-8,0.8021,LF,21,,,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/tinygltf/tinygltf.cmake,539,False,ascii,1.0,LF,16,.cmake,,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/tinyobjloader/LICENSE,1902,False,ascii,1.0,LF,42,,,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/tinyobjloader/tinyobjloader.cmake,556,False,ascii,1.0,LF,16,.cmake,,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/tomasakeninemoeller/LICENSE,1069,False,ascii,1.0,LF,21,,,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/tomasakeninemoeller/readme.md,314,False,ascii,1.0,LF,8,.md,text/markdown,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/tomasakeninemoeller/include/tomasakeninemoeller/opttritri.h,9425,False,ascii,1.0,LF,321,.h,text/x-chdr,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/tomasakeninemoeller/include/tomasakeninemoeller/tribox3.h,6753,False,cp1250,0.5355,CRLF,201,.h,text/x-chdr,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/uvatlas/LICENSE_directxheaders,1073,False,ascii,1.0,LF,21,,,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/uvatlas/LICENSE_directxmath,1131,False,ascii,1.0,LF,20,,,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/uvatlas/LICENSE_uvatlas,1117,False,ascii,1.0,LF,20,,,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/uvatlas/sal.h,210133,False,ascii,1.0,LF,924,.h,text/x-chdr,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/uvatlas/uvatlas.cmake,2435,False,ascii,1.0,LF,66,.cmake,,False,2026-06-12T15:44:00.354968+00:00
Open3D/3rdparty/vkmemalloc/vk_mem_alloc.h,751473,False,ascii,1.0,CRLF,1374,.h,text/x-chdr,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/vkmemalloc/vkmemalloc.cmake,1490,False,ascii,1.0,LF,38,.cmake,,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/vtk/CMakeLists.txt,4232,False,ascii,1.0,LF,118,.txt,text/plain,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/vtk/Copyright.txt,1761,False,ascii,1.0,LF,34,.txt,text/plain,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/vtk/vtk_build.cmake,17973,False,ascii,1.0,LF,349,.cmake,,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/vulkan_headers/vulkan_headers.cmake,567,False,ascii,1.0,LF,16,.cmake,,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/webrtc/0001-build-enable-rtc_use_cxx11_abi-option.patch,891,False,ascii,1.0,LF,29,.patch,text/x-diff,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/webrtc/0001-src-enable-rtc_use_cxx11_abi-option.patch,628,False,ascii,1.0,LF,27,.patch,text/x-diff,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/webrtc/0001-third_party-enable-rtc_use_cxx11_abi-option.patch,1181,False,ascii,1.0,LF,43,.patch,text/x-diff,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/webrtc/CMakeLists.txt,3805,False,utf-8,0.821,LF,107,.txt,text/plain,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/webrtc/Dockerfile.webrtc,1033,False,ascii,1.0,LF,22,.webrtc,,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/webrtc/LICENSE,1506,False,ascii,1.0,LF,24,,,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/webrtc/README.md,2703,False,utf-8,0.819,LF,63,.md,text/markdown,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/webrtc/webrtc_build.cmake,2815,False,ascii,1.0,LF,87,.cmake,,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/webrtc/webrtc_build.sh,5290,False,utf-8,0.8114,LF,146,.sh,text/x-sh,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/webrtc/webrtc_common.cmake,3794,False,ascii,1.0,LF,99,.cmake,,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/webrtc/webrtc_download.cmake,2761,False,ascii,1.0,LF,76,.cmake,,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/zeromq/LICENSE,1083,False,ascii,1.0,LF,17,,,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/zeromq/zeromq_build.cmake,4593,False,ascii,1.0,LF,106,.cmake,,False,2026-06-12T15:44:00.359123+00:00
Open3D/3rdparty/zlib/0001-patch-zlib-to-enable-unzip.patch,530,False,ascii,1.0,LF,23,.patch,text/x-diff,False,2026-06-12T15:44:00.363277+00:00
Open3D/3rdparty/zlib/LICENSE,1817,False,ascii,1.0,LF,39,,,False,2026-06-12T15:44:00.363277+00:00
Open3D/3rdparty/zlib/zlib.cmake,1432,False,ascii,1.0,LF,39,.cmake,,False,2026-06-12T15:44:00.363277+00:00
Open3D/cmake/Open3DAddCompiledMaterials.cmake,2595,False,ascii,1.0,LF,69,.cmake,,False,2026-06-12T15:44:00.363277+00:00
Open3D/cmake/Open3DAddComputeShaders.cmake,6929,False,ascii,1.0,LF,143,.cmake,,False,2026-06-12T15:44:00.363277+00:00
Open3D/cmake/Open3DAddEncodedShader.cmake,3026,False,ascii,1.0,LF,79,.cmake,,False,2026-06-12T15:44:00.363277+00:00
Open3D/cmake/Open3DFetchISPCCompiler.cmake,2304,False,ascii,1.0,LF,60,.cmake,,False,2026-06-12T15:44:00.363277+00:00
Open3D/cmake/Open3DISPC.cmake,21983,False,ascii,1.0,LF,527,.cmake,,False,2026-06-12T15:44:00.363277+00:00
Open3D/cmake/Open3DLink3rdpartyLibraries.cmake,1979,False,ascii,1.0,LF,42,.cmake,,False,2026-06-12T15:44:00.363277+00:00
Open3D/cmake/Open3DMakeHardeningFlags.cmake,5948,False,ascii,1.0,LF,133,.cmake,,False,2026-06-12T15:44:00.363277+00:00
Open3D/cmake/Open3DMakeISPCInstructionSets.cmake,3295,False,ascii,1.0,LF,76,.cmake,,False,2026-06-12T15:44:00.363277+00:00
Open3D/cmake/Open3DPackaging.cmake,1388,False,ascii,1.0,LF,36,.cmake,,False,2026-06-12T15:44:00.363277+00:00
Open3D/cmake/Open3DPrintConfigurationSummary.cmake,4178,False,ascii,1.0,LF,105,.cmake,,False,2026-06-12T15:44:00.363277+00:00
Open3D/cmake/Open3DSYCLTargetSources.cmake,1990,False,ascii,1.0,LF,42,.cmake,,False,2026-06-12T15:44:00.363277+00:00
