language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=0.81 s (2626.9 files/s 634916.5 lines/s)"
C++,Open3D/cpp/benchmarks/t/pipelines/registration/Registration.cpp,43,19,218
C,Open3D/3rdparty/glfw/src/init.c,56,49,217
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/Material.h,38,71,217
Python,Open3D/python/test/ml_ops/mltest.py,43,28,217
C++,Open3D/examples/cpp/Draw.cpp,29,11,215
Python,Open3D/python/test/t/geometry/test_tensormap.py,48,51,215
C++,Open3D/cpp/open3d/ml/pytorch/sparse_conv/SparseConvOps.cpp,24,10,214
C++,Open3D/cpp/open3d/visualization/gui/Util.cpp,15,14,212
C++,Open3D/cpp/open3d/io/PointCloudIO.cpp,21,6,211
C++,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvOps.cpp,57,17,211
C++,Open3D/cpp/open3d/core/nns/FixedRadiusIndex.cpp,40,10,209
C++,Open3D/cpp/open3d/pipelines/registration/ColoredICP.cpp,31,10,209
C++,Open3D/cpp/open3d/visualization/shader/ImageShader.cpp,26,19,209
C++,Open3D/cpp/tests/core/TensorObject.cpp,52,21,209
C/C++ Header,Open3D/cpp/open3d/t/geometry/PointCloud.h,80,419,208
C/C++ Header,Open3D/cpp/open3d/visualization/shader/GeometryRenderer.h,56,14,208
Jupyter Notebook,Open3D/docs/jupyter/core/tensor.ipynb,0,1037,208
C++,Open3D/cpp/tests/core/Indexer.cpp,43,10,207
Python,Open3D/examples/python/benchmark/benchmark_nns.py,43,14,207
C/C++ Header,Open3D/cpp/open3d/core/linalg/kernel/Matrix.h,24,10,206
C++,Open3D/cpp/pybind/io/rpc.cpp,20,7,206
C++,Open3D/cpp/open3d/visualization/shader/TextureSimpleShader.cpp,34,18,205
Python,Open3D/python/test/ml_ops/test_cconv_python.py,42,19,205
C++,Open3D/cpp/open3d/t/io/ImageIO.cpp,25,19,204
C++,Open3D/cpp/pybind/geometry/geometry.cpp,17,11,204
C++,Open3D/cpp/tests/core/TensorFunction.cpp,64,57,204
C/C++ Header,Open3D/cpp/open3d/io/sensor/azure_kinect/K4aPlugin.h,84,10,203
C++,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvTransposeBackpropFilterOps.cpp,50,16,203
C/C++ Header,Open3D/cpp/open3d/t/pipelines/registration/TransformationEstimation.h,41,204,203
C++,Open3D/cpp/tests/t/pipelines/slac/SLAC.cpp,44,30,203
Python,Open3D/python/test/io/rpc/test_serialization.py,25,22,202
YAML,Open3D/.github/workflows/ubuntu-wheel.yml,6,5,200
CUDA,Open3D/cpp/open3d/core/nns/FixedRadiusSearchOps.cu,31,10,200
C++,Open3D/cpp/open3d/pipelines/color_map/RigidOptimizer.cpp,20,16,199
C++,Open3D/cpp/open3d/io/TriangleMeshIO.cpp,25,18,198
C++,Open3D/cpp/open3d/ml/pytorch/misc/VoxelPoolingOps.cpp,22,8,198
C++,Open3D/cpp/tests/utility/Eigen.cpp,60,18,198
C++,Open3D/cpp/tools/ManuallyAlignPointCloud/ManuallyAlignPointCloud.cpp,17,9,198
Python,Open3D/python/test/ml/test_contrib_subsample.py,22,19,198
C++,Open3D/cpp/tools/ViewGeometry.cpp,13,8,197
C++,Open3D/examples/cpp/RealSenseBagReader.cpp,27,11,196
C++,Open3D/examples/cpp/Visualizer.cpp,17,8,196
Python,Open3D/examples/python/reconstruction_system/opencv_pose_estimation.py,34,28,196
C++,Open3D/cpp/open3d/geometry/KDTreeFlann.cpp,22,17,195
C++,Open3D/cpp/open3d/geometry/Line3D.cpp,53,143,195
C++,Open3D/cpp/open3d/visualization/shader/NormalShader.cpp,17,14,195
C++,Open3D/cpp/open3d/t/pipelines/kernel/RGBDOdometry.cpp,31,9,194
Python,Open3D/python/open3d/visualization/draw_plotly.py,34,7,194
Python,Open3D/python/test/ml_ops/test_general_sparseconv.py,31,11,194
Python,Open3D/examples/python/reconstruction_system/refine_registration.py,30,12,192
C/C++ Header,Open3D/cpp/open3d/core/hashmap/CUDA/SlabNodeManager.h,33,55,191
C++,Open3D/cpp/open3d/geometry/PointCloudSegmentation.cpp,36,31,191
C++,Open3D/cpp/open3d/io/file_format/FileOFF.cpp,25,6,191
C/C++ Header,Open3D/cpp/open3d/t/pipelines/kernel/FeatureImpl.h,22,10,191
C++,Open3D/cpp/pybind/pipelines/odometry/odometry.cpp,22,12,191
C++,Open3D/cpp/tests/t/io/ImageIO.cpp,39,10,190
C,Open3D/3rdparty/liblzf/liblzf/lzf_c.c,43,67,189
C++,Open3D/cpp/open3d/io/rpc/ZMQReceiver.cpp,24,7,189
C/C++ Header,Open3D/cpp/open3d/t/pipelines/slac/FillInLinearSystemImpl.h,36,16,189
C/C++ Header,Open3D/cpp/open3d/visualization/gui/Events.h,18,13,188
CUDA,Open3D/cpp/open3d/core/nns/kernel/L2Select.cuh,38,44,187
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/TensorFlowHelper.h,19,79,187
CMake,Open3D/cpp/pybind/CMakeLists.txt,27,38,187
C++,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvBackpropFilterOps.cpp,47,16,186
C++,Open3D/cpp/open3d/t/geometry/LineSet.cpp,24,6,186
C++,Open3D/cpp/open3d/t/pipelines/slac/Visualization.cpp,40,10,186
C++,Open3D/cpp/pybind/t/geometry/voxel_block_grid.cpp,24,7,186
Python,Open3D/python/test/ml_ops/test_knn_search.py,41,17,186
C/C++ Header,Open3D/cpp/open3d/t/geometry/kernel/PointCloud.h,39,6,185
C++,Open3D/cpp/open3d/t/io/sensor/realsense/RSBagReader.cpp,19,16,185
C,Open3D/3rdparty/glfw/src/mir_init.c,26,30,184
C++,Open3D/cpp/open3d/core/AdvancedIndexing.cpp,22,41,184
C++,Open3D/cpp/open3d/geometry/PointCloudFactory.cpp,12,6,184
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvTransposeBackpropFilterOpKernel.h,37,6,184
C++,Open3D/examples/cpp/TriangleMesh.cpp,10,9,183
CUDA,Open3D/cpp/open3d/core/nns/kernel/DistancesUtils.cuh,79,48,182
C/C++ Header,Open3D/cpp/open3d/geometry/Octree.h,54,190,182
C++,Open3D/cpp/pybind/pipelines/integration/integration.cpp,19,12,182
Python,Open3D/python/test/ml_ops/test_radius_search.py,39,18,182
CUDA,Open3D/cpp/open3d/ml/impl/misc/InvertNeighborsList.cuh,35,96,181
C++,Open3D/cpp/tests/test_utility/Rand.cpp,47,70,181
C++,Open3D/cpp/open3d/core/SYCLUtils.cpp,28,24,180
Markdown,Open3D/3rdparty/README.md,14,0,179
C/C++ Header,Open3D/cpp/open3d/ml/pytorch/TorchHelper.h,22,32,179
C++,Open3D/examples/cpp/TICP.cpp,42,50,179
Python,Open3D/examples/cpp/registration_example_util/download_kitti.py,37,20,178
C/C++ Header,Open3D/cpp/open3d/core/hashmap/CPU/TBBHashBackend.h,48,12,176
C++,Open3D/cpp/open3d/geometry/IntersectionTest.cpp,16,10,176
C/C++ Header,Open3D/cpp/open3d/visualization/shader/SimpleShader.h,32,6,176
HTML,Open3D/cpp/open3d/visualization/webrtc_server/html/index.html,26,0,176
C++,Open3D/cpp/pybind/core/tensor_converter.cpp,19,42,176
C/C++ Header,Open3D/cpp/open3d/core/linalg/BlasWrapper.h,13,6,175
C++,Open3D/cpp/open3d/geometry/Geometry3D.cpp,25,9,175
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvTransposeOpKernel.h,36,8,175
C++,Open3D/cpp/open3d/ml/tensorflow/misc/FixedRadiusSearchOps.cpp,40,7,175
C++,Open3D/cpp/open3d/t/io/PointCloudIO.cpp,22,8,175
C++,Open3D/cpp/open3d/visualization/gui/WidgetProxy.cpp,26,6,175
C++,Open3D/cpp/pybind/core/tensor_accessor.cpp,27,32,175
C++,Open3D/cpp/open3d/pipelines/registration/Feature.cpp,15,18,174
C++,Open3D/cpp/open3d/visualization/rendering/filament/FilamentEntitiesMods.cpp,40,7,174
Python,Open3D/examples/python/visualization/mitsuba_material_estimation.py,33,29,174
YAML,Open3D/.github/workflows/ubuntu-cuda.yml,10,4,173
C++,Open3D/cpp/tools/ConvertPointCloud.cpp,17,14,173
C++,Open3D/cpp/pybind/pipelines/color_map/color_map.cpp,11,6,171
C++,Open3D/cpp/tests/io/rpc/RemoteFunctions.cpp,35,22,171
Python,Open3D/python/test/t/registration/test_registration.py,52,10,171
C/C++ Header,Open3D/3rdparty/glfw/src/egl_context.h,18,31,170
C++,Open3D/cpp/tests/core/TensorCheck.cpp,19,15,170
CUDA,Open3D/cpp/open3d/core/nns/kernel/BlockMerge.cuh,52,84,169
C++,Open3D/cpp/open3d/visualization/gui/Events.cpp,15,6,169
Python,Open3D/examples/python/t_reconstruction_system/common.py,47,23,169
C++,Open3D/cpp/open3d/core/TensorKey.cpp,22,6,168
CMake,Open3D/cpp/open3d/ml/tensorflow/CMakeLists.txt,28,8,167
C/C++ Header,Open3D/cpp/open3d/core/Scalar.h,17,27,166
Dockerfile,Open3D/docker/Dockerfile.ci,21,39,166
C++,Open3D/examples/cpp/TIntegrateRGBD.cpp,31,13,166
CMake,Open3D/cpp/open3d/CMakeLists.txt,27,21,165
C++,Open3D/cpp/open3d/ml/tensorflow/misc/VoxelPoolingOps.cpp,35,9,165
C++,Open3D/examples/cpp/OfflineSLAM.cpp,23,22,165
Python,Open3D/examples/python/reconstruction_system/register_fragments.py,29,9,165
Python,Open3D/examples/python/visualization/tensorboard_tensorflow.py,20,18,165
C++,Open3D/cpp/open3d/io/file_format/FileJPG.cpp,15,10,164
C++,Open3D/cpp/open3d/geometry/SurfaceReconstructionAlphaShape.cpp,16,10,163
C/C++ Header,Open3D/cpp/open3d/visualization/webrtc_server/VideoScaler.h,19,18,163
C++,Open3D/cpp/benchmarks/t/pipelines/odometry/RGBDOdometry.cpp,28,8,162
C++,Open3D/cpp/open3d/core/nns/NanoFlannIndex.cpp,32,8,162
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvBackpropFilterOpKernel.h,33,6,162
C++,Open3D/cpp/open3d/utility/ExtractZIP.cpp,31,18,162
C++,Open3D/cpp/open3d/utility/IJsonConvertible.cpp,23,6,162
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/Scene.h,23,14,162
C++,Open3D/cpp/open3d/visualization/visualizer/O3DVisualizerSelections.cpp,34,7,162
C++,Open3D/examples/cpp/RegistrationRANSAC.cpp,25,12,162
C++,Open3D/cpp/open3d/ml/tensorflow/misc/RadiusSearchOpKernel.cpp,23,8,161
reStructuredText,Open3D/docs/contribute/contribution_recipes.rst,58,56,161
C++,Open3D/cpp/open3d/geometry/TriangleMeshDeformation.cpp,15,14,160
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/pointnet/InterpolateOpKernel.h,27,6,160
CMake,Open3D/3rdparty/mkl/mkl.cmake,8,30,159
CMake,Open3D/cpp/open3d/ml/pytorch/CMakeLists.txt,25,2,158
reStructuredText,Open3D/docs/tutorial/data/index.rst,306,574,158
Markdown,Open3D/.github/workflows/README.md,37,0,157
C/C++ Header,Open3D/cpp/open3d/geometry/PointCloud.h,48,268,157
C++,Open3D/cpp/open3d/ml/pytorch/misc/FixedRadiusSearchOps.cpp,13,10,157
C++,Open3D/cpp/open3d/ml/tensorflow/misc/KnnSearchOpKernel.cpp,23,8,157
C++,Open3D/cpp/open3d/pipelines/registration/PoseGraph.cpp,23,6,157
C++,Open3D/cpp/open3d/visualization/rendering/filament/FilamentRenderToBuffer.cpp,35,19,157
C++,Open3D/cpp/pybind/geometry/boundingvolume.cpp,10,6,157
C++,Open3D/cpp/open3d/t/geometry/TensorMap.cpp,19,9,156
C/C++ Header,Open3D/cpp/open3d/utility/MiniVec.h,27,8,156
C++,Open3D/cpp/open3d/visualization/gui/Combobox.cpp,34,6,156
C++,Open3D/cpp/open3d/visualization/rendering/LightDirectionInteractorLogic.cpp,27,13,156
Jupyter Notebook,Open3D/docs/jupyter/geometry/pointcloud.ipynb,0,379,156
C++,Open3D/examples/cpp/OnlineSLAMRGBD.cpp,27,13,156
C/C++ Header,Open3D/cpp/open3d/ml/impl/misc/Voxelize.h,24,65,155
C/C++ Header,Open3D/cpp/open3d/utility/Logging.h,30,76,155
C++,Open3D/cpp/open3d/visualization/shader/SimpleBlackShader.cpp,18,14,155
C/C++ Header,Open3D/cpp/open3d/visualization/visualizer/O3DVisualizer.h,48,19,155
C++,Open3D/cpp/tests/camera/PinholeCameraIntrinsic.cpp,79,6,154
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvOpKernel.h,31,6,153
C++,Open3D/cpp/tests/core/ShapeUtil.cpp,24,22,153
C/C++ Header,Open3D/3rdparty/glfw/deps/vs2008/stdint.h,40,55,152
C/C++ Header,Open3D/cpp/open3d/io/sensor/azure_kinect/PluginMacros.h,33,31,152
C/C++ Header,Open3D/cpp/open3d/t/pipelines/registration/RobustKernelImpl.h,7,20,152
Python,Open3D/examples/python/reconstruction_system/make_fragments.py,24,11,152
C++,Open3D/cpp/open3d/t/pipelines/kernel/FillInLinearSystem.cpp,18,6,151
Objective-C++,Open3D/cpp/open3d/visualization/gui/MenuMacOS.mm,34,26,151
C++,Open3D/examples/cpp/AzureKinectMKVReader.cpp,27,8,151
C++,Open3D/examples/cpp/SLACIntegrate.cpp,26,16,151
JavaScript,Open3D/python/js/lib/web_visualizer.js,21,34,151
C++,Open3D/cpp/open3d/io/file_format/FilePTS.cpp,17,14,150
C++,Open3D/cpp/open3d/ml/contrib/GridSubsampling.cpp,40,61,150
CUDA,Open3D/cpp/open3d/ml/impl/continuous_conv/ContinuousConvTransposeBackpropFilter.cuh,27,113,150
C++,Open3D/cpp/open3d/visualization/shader/ImageMaskShader.cpp,21,14,150
YAML,Open3D/.github/workflows/webrtc.yml,24,3,149
C/C++ Header,Open3D/cpp/open3d/core/nns/FixedRadiusIndex.h,22,290,149
C++,Open3D/cpp/open3d/geometry/LineSetFactory.cpp,18,10,149
C/C++ Header,Open3D/cpp/open3d/ml/impl/sparse_conv/SparseConvTransposeBackpropFilter.h,28,59,149
C/C++ Header,Open3D/cpp/open3d/t/geometry/kernel/TransformImpl.h,19,6,149
C++,Open3D/examples/cpp/RealSenseRecorder.cpp,20,14,149
C++,Open3D/cpp/open3d/geometry/Qhull.cpp,30,9,148
Python,Open3D/examples/python/visualization/tensorboard_pytorch.py,20,19,148
Python,Open3D/python/test/core/test_nn.py,35,11,148
C++,Open3D/cpp/open3d/visualization/gui/NumberEdit.cpp,30,10,147
reStructuredText,Open3D/docs/compilation.rst,140,161,147
reStructuredText,Open3D/docs/tutorial/visualization/web_visualizer.rst,75,61,147
C++,Open3D/examples/cpp/EvaluatePCDMatch.cpp,11,8,147
Python,Open3D/python/test/core/test_hashmap.py,41,6,147
C/C++ Header,Open3D/cpp/open3d/core/TensorList.h,49,133,146
C/C++ Header,Open3D/cpp/open3d/geometry/VoxelGrid.h,40,112,146
C++,Open3D/cpp/open3d/geometry/VoxelGridFactory.cpp,13,8,146
C/C++ Header,Open3D/cpp/open3d/visualization/visualizer/RenderOption.h,24,40,146
Python,Open3D/examples/python/t_reconstruction_system/config.py,19,11,146
C,Open3D/3rdparty/glfw/src/mir_monitor.c,36,37,145
C/C++ Header,Open3D/cpp/apps/OfflineReconstruction/Config.h,24,14,145
CUDA,Open3D/cpp/open3d/core/nns/kernel/BlockSelectFloat32.cu,22,30,145
CUDA,Open3D/cpp/open3d/core/nns/kernel/BlockSelectFloat64.cu,22,30,145
C++,Open3D/cpp/open3d/visualization/rendering/MatrixInteractorLogic.cpp,32,42,145
C/C++ Header,Open3D/cpp/open3d/visualization/visualizer/Visualizer.h,51,135,145
Jupyter Notebook,Open3D/docs/jupyter/geometry/voxelization.ipynb,0,163,145
C/C++ Header,Open3D/cpp/open3d/ml/pytorch/ragged_tensor/RaggedTensor.h,29,30,144
C++,Open3D/cpp/open3d/t/pipelines/kernel/TransformationConverter.cpp,29,13,144
C++,Open3D/cpp/benchmarks/core/BinaryEW.cpp,30,18,143
C++,Open3D/cpp/open3d/core/EigenConverter.cpp,27,24,143
CUDA,Open3D/cpp/open3d/ml/impl/sparse_conv/SparseConvTransposeBackpropFilter.cuh,27,80,143
Python,Open3D/examples/python/reconstruction_system/sensors/realsense_recorder.py,34,32,143
Python,Open3D/python/setup.py,23,20,143
Objective-C++,Open3D/cpp/apps/Open3DViewer/Open3DViewer_mac.mm,25,66,142
C++,Open3D/cpp/open3d/ml/tensorflow/misc/KnnSearchOps.cpp,33,7,142
C++,Open3D/cpp/open3d/ml/tensorflow/pvcnn/TrilinearDevoxelizeOps.cpp,40,6,142
C/C++ Header,Open3D/cpp/open3d/visualization/gui/Layout.h,43,45,142
C++,Open3D/cpp/open3d/visualization/utility/SelectionPolygonVolume.cpp,13,6,142
C++,Open3D/cpp/pybind/t/pipelines/slam/slam.cpp,18,6,142
C/C++ Header,Open3D/cpp/open3d/core/ParallelFor.h,31,92,141
C++,Open3D/cpp/open3d/core/TensorList.cpp,29,23,141
C++,Open3D/cpp/open3d/visualization/visualizer/ViewTrajectory.cpp,24,16,141
C/C++ Header,Open3D/cpp/open3d/ml/tensorflow/pvcnn/TrilinearDevoxelizeKernel.h,22,6,140
C++,Open3D/cpp/open3d/utility/Download.cpp,30,18,140
Python,Open3D/python/test/t/geometry/test_pointcloud.py,39,16,140
CUDA,Open3D/cpp/open3d/ml/impl/continuous_conv/ContinuousConvTranspose.cuh,27,15,139
Python,Open3D/examples/python/t_reconstruction_system/integrate_custom.py,38,15,139
Python,Open3D/examples/python/visualization/demo_scene.py,18,18,139
YAML,Open3D/.github/workflows/ubuntu-openblas.yml,7,4,138
C/C++ Header,Open3D/3rdparty/glfw/deps/tinycthread.h,55,250,138
C/C++ Header,Open3D/cpp/open3d/io/PointCloudIO.h,27,64,138
Python,Open3D/examples/python/t_reconstruction_system/rgbd_odometry.py,38,21,138
C++,Open3D/cpp/open3d/geometry/ImageFactory.cpp,10,8,137
Python,Open3D/python/open3d/ml/tf/python/layers/neighbor_search.py,79,161,137
C++,Open3D/cpp/open3d/core/nns/NearestNeighborSearch.cpp,21,6,136
C++,Open3D/cpp/open3d/io/file_format/FileXYZ.cpp,16,7,136
CUDA,Open3D/cpp/open3d/ml/contrib/TrilinearDevoxelize.cu,14,30,136
C++,Open3D/cpp/pybind/t/geometry/tensormap.cpp,33,46,136
C,Open3D/3rdparty/glfw/src/wl_monitor.c,36,37,135
C,Open3D/3rdparty/liblzf/liblzf/lzf_d.c,21,37,135
C/C++ Header,Open3D/cpp/open3d/t/geometry/TensorMap.h,35,48,135
C/C++ Header,Open3D/cpp/open3d/t/geometry/kernel/TriangleMeshImpl.h,19,6,135
C++,Open3D/cpp/open3d/visualization/gui/Button.cpp,26,16,135
C++,Open3D/cpp/open3d/visualization/gui/ListView.cpp,25,18,135
Python,Open3D/python/test/test_open3d_eigen.py,22,34,135
C++,Open3D/cpp/open3d/visualization/shader/Simple2DShader.cpp,16,14,134
Python,Open3D/python/test/ml_ops/test_ragged_tensor.py,36,27,134
Python,Open3D/python/test/ml_ops/test_voxelize.py,28,26,134
C++,Open3D/cpp/benchmarks/core/UnaryEW.cpp,33,24,133
CUDA,Open3D/cpp/open3d/ml/impl/continuous_conv/ContinuousConvBackpropFilter.cuh,26,103,133
C/C++ Header,Open3D/cpp/open3d/visualization/gui/SceneWidget.h,37,17,133
Python,Open3D/cpp/pybind/generate_torch_ops_wrapper.py,37,50,133
C++,Open3D/cpp/tests/t/pipelines/registration/TransformationEstimation.cpp,30,12,133
CMake,Open3D/3rdparty/glfw/src/CMakeLists.txt,16,13,132
C++,Open3D/cpp/open3d/visualization/gui/Widget.cpp,38,31,132
C++,Open3D/cpp/tests/core/NanoFlannIndex.cpp,32,26,132
C++,Open3D/examples/cpp/PointCloud.cpp,34,33,132
C++,Open3D/cpp/benchmarks/io/PointCloudIO.cpp,17,14,131
CUDA,Open3D/cpp/open3d/ml/impl/sparse_conv/SparseConvTranspose.cuh,27,15,131
C++,Open3D/cpp/open3d/t/io/file_format/FilePNG.cpp,12,9,131
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/filament/FilamentGeometryBuffersBuilder.h,47,31,131
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/filament/FilamentResourceManager.h,29,28,131
C++,Open3D/cpp/pybind/camera/camera.cpp,9,10,131
C++,Open3D/cpp/pybind/core/linalg.cpp,13,6,131
Python,Open3D/docs/jupyter/open3d_tutorial.py,17,8,131
C/C++ Header,Open3D/3rdparty/glfw/src/glx_context.h,17,34,130
C/C++ Header,Open3D/3rdparty/tomasakeninemoeller/include/tomasakeninemoeller/tribox3.h,30,41,130
C++,Open3D/cpp/apps/OfflineReconstruction/OfflineReconstruction.cpp,14,10,130
C++,Open3D/cpp/open3d/core/SizeVector.cpp,26,6,130
CUDA,Open3D/cpp/open3d/ml/impl/continuous_conv/ContinuousConv.cuh,27,108,130
C++,Open3D/cpp/open3d/ml/tensorflow/misc/RadiusSearchOps.cpp,35,7,130
C/C++ Header,Open3D/cpp/open3d/t/geometry/BoundingVolume.h,72,272,130
Python,Open3D/python/test/ml_ops/particle_network_tf.py,28,24,130
C/C++ Header,Open3D/cpp/open3d/visualization/rendering/RendererHandle.h,36,15,129
C++,Open3D/cpp/open3d/visualization/shader/ShaderWrapper.cpp,19,8,129
C++,Open3D/examples/cpp/RegistrationDopplerICP.cpp,34,27,129
Python,Open3D/python/open3d/ml/torch/python/layers/neighbor_search.py,78,157,129
C/C++ Header,Open3D/3rdparty/glfw/deps/mingw/xinput.h,32,79,128
C++,Open3D/cpp/open3d/core/MemoryManagerStatistic.cpp,31,23,128
C/C++ Header,Open3D/cpp/open3d/ml/impl/sparse_conv/SparseConvBackpropFilter.h,30,61,128
C++,Open3D/cpp/open3d/pipelines/registration/GeneralizedICP.cpp,19,20,128
C++,Open3D/cpp/pybind/io/sensor.cpp,11,10,128
C/C++ Header,Open3D/cpp/open3d/ml/impl/sparse_conv/SparseConvTranspose.h,24,54,127
Python,Open3D/examples/python/visualization/customized_visualization.py,31,18,127
C++,Open3D/cpp/open3d/ml/tensorflow/sparse_conv/SparseConvOps.cpp,39,10,126
CMake,Open3D/cpp/open3d/visualization/CMakeLists.txt,17,2,126
C++,Open3D/cpp/tests/core/CoreTest.cpp,23,12,126
C++,Open3D/cpp/tests/utility/IJsonConvertible.cpp,40,29,126
reStructuredText,Open3D/docs/tutorial/sensor/realsense.rst,59,79,126
CMake,Open3D/cmake/Open3DSetGlobalProperties.cmake,15,57,125
C++,Open3D/cpp/open3d/io/sensor/azure_kinect/MKVReader.cpp,31,7,125
C++,Open3D/cpp/open3d/pipelines/odometry/RGBDOdometryJacobian.cpp,16,6,125
C++,Open3D/examples/cpp/AzureKinectRecord.cpp,22,12,125
Markdown,Open3D/3rdparty/glew/README.md,66,0,124
CUDA,Open3D/cpp/open3d/ml/impl/sparse_conv/SparseConvBackpropFilter.cuh,26,70,124
C/C++ Header,Open3D/cpp/tests/test_utility/Compare.h,28,16,124
Python,Open3D/examples/python/reconstruction_system/run_system.py,16,9,124
C++,Open3D/cpp/open3d/core/Device.cpp,20,7,123
C/C++ Header,Open3D/cpp/open3d/core/nns/MemoryAllocation.h,28,38,123
C/C++ Header,Open3D/cpp/open3d/ml/impl/misc/MemoryAllocation.h,28,38,123
C/C++ Header,Open3D/cpp/open3d/t/pipelines/odometry/RGBDOdometry.h,17,172,123
C++,Open3D/cpp/open3d/t/pipelines/registration/Feature.cpp,20,12,123
C++,Open3D/cpp/tests/pipelines/integration/UniformTSDFVolume.cpp,23,29,123
C/C++ Header,Open3D/cpp/open3d/core/AdvancedIndexing.h,33,51,122
C++,Open3D/cpp/open3d/t/geometry/kernel/PointCloud.cpp,23,9,122
C++,Open3D/cpp/open3d/visualization/gui/RadioButton.cpp,21,6,122
Python,Open3D/examples/python/reconstruction_system/color_map_optimization_for_reconstruction_system.py,28,17,122
Python,Open3D/python/test/ml_ops/test_invert_neighbors_list.py,24,20,122
CUDA,Open3D/cpp/open3d/ml/contrib/PointSampling.cuh,14,13,121
CUDA,Open3D/cpp/open3d/ml/impl/sparse_conv/SparseConv.cuh,27,75,121
C++,Open3D/cpp/open3d/t/io/file_format/FileJPG.cpp,14,9,121
C/C++ Header,Open3D/cpp/open3d/visualization/visualizer/ViewControl.h,28,71,121
Jupyter Notebook,Open3D/docs/jupyter/core/hashmap.ipynb,0,633,121
C++,Open3D/examples/cpp/MultipleWindows.cpp,24,16,121
Python,Open3D/python/open3d/visualization/tensorboard_plugin/plugin_data_pb2.py,7,20,121
CMake,Open3D/cpp/open3d/core/CMakeLists.txt,8,2,120
CUDA,Open3D/cpp/open3d/core/nns/KnnSearchImpl.cuh,18,7,120
C++,Open3D/cpp/open3d/ml/tensorflow/misc/VoxelizeOps.cpp,31,6,120
C/C++ Header,Open3D/cpp/open3d/t/geometry/LineSet.h,56,220,120
C/C++ Header,Open3D/cpp/open3d/t/pipelines/kernel/FillInLinearSystem.h,12,6,120
C++,Open3D/cpp/open3d/visualization/visualizer/ViewControlWithEditing.cpp,10,9,120
C++,Open3D/examples/cpp/Image.cpp,17,10,120
CUDA,Open3D/cpp/open3d/ml/contrib/Nms.cu,22,55,119
C++,Open3D/cpp/open3d/visualization/gui/ImageWidget.cpp,26,8,119
C/C++ Header,Open3D/cpp/open3d/visualization/visualizer/GuiSettingsModel.h,33,13,119
C++,Open3D/cpp/pybind/geometry/halfedgetrianglemesh.cpp,8,7,119
C++,Open3D/cpp/pybind/geometry/lineset.cpp,6,6,119
C++,Open3D/examples/cpp/OnlineSLAMRealSense.cpp,21,12,119
Python,Open3D/examples/python/pipelines/registration_ransac.py,20,10,119
CMake,Open3D/cpp/apps/CMakeLists.txt,14,12,118
CUDA,Open3D/cpp/open3d/core/nns/kernel/BlockSelect.cuh,28,36,118
C++,Open3D/cpp/open3d/ml/tensorflow/misc/BuildSpatialHashTableOps.cpp,34,7,118
C/C++ Header,Open3D/cpp/open3d/utility/Helper.h,30,37,118
CUDA,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvTransposeOpKernel.cu,11,8,117
C/C++ Header,Open3D/cpp/apps/OfflineReconstruction/FileSystemUtil.h,21,6,116
C/C++ Header,Open3D/cpp/open3d/core/CUDAUtils.h,57,119,116
C/C++ Header,Open3D/cpp/open3d/core/Dispatch.h,7,23,116
CUDA,Open3D/cpp/open3d/ml/tensorflow/continuous_conv/ContinuousConvTransposeBackpropFilterOpKernel.cu,11,8,116
Python,Open3D/docs/conf.py,48,111,116
Python,Open3D/python/benchmarks/core/test_unary_ew.py,32,10,116
Python,Open3D/python/test/ml_ops/test_voxel_pooling.py,30,19,116
C/C++ Header,Open3D/cpp/open3d/t/geometry/Image.h,47,183,115
C++,Open3D/cpp/open3d/visualization/rendering/CameraInteractorLogic.cpp,21,12,115
C++,Open3D/cpp/open3d/visualization/rendering/ModelInteractorLogic.cpp,29,16,115
C++,Open3D/cpp/open3d/visualization/shader/PickingShader.cpp,16,14,115
C++,Open3D/cpp/pybind/visualization/viewcontrol.cpp,7,7,115
C/C++ Header,Open3D/cpp/open3d/ml/impl/sparse_conv/SparseConv.h,27,54,114
C++,Open3D/cpp/open3d/visualization/rendering/Renderer.cpp,12,25,114
C++,Open3D/cpp/open3d/core/nns/KnnIndex.cpp,20,7,113
C/C++ Header,Open3D/cpp/open3d/geometry/BoundingVolume.h,38,128,113
C++,Open3D/cpp/pybind/visualization/renderoption.cpp,9,13,113
C++,Open3D/examples/cpp/SLAC.cpp,18,15,113
